level,score,name,time,A0,A1,A2,A3,A4,A5,AlmostDeath,CoinPerSec,KillPerSec,ShotPerSec,MissPerSec
3,172,BFern_coin,41,424,458,16,6,7,1,FALSE,39.0244,14.6341,17.0732,2.439
3,182,BFern_coin,42,518.5,458,17,6,7,1,FALSE,40.4762,14.2857,16.6667,2.381
3,202,BFern_coin,43,427.5,458,19,6,7,1,FALSE,44.186,13.9535,16.2791,2.3256
3,203,BFern_coin,44,298,458,19,7,8,1,FALSE,43.1818,15.9091,18.1818,2.2727
4,203,BFern_coin,45,298,458,19,7,8,1,FALSE,42.2222,15.5556,17.7778,2.2222
4,213,BFern_coin,46,312,458,20,7,8,1,FALSE,43.4783,15.2174,17.3913,2.1739
4,213,BFern_coin,47,368,458,20,7,8,1,FALSE,42.5532,14.8936,17.0213,2.1277
4,213,BFern_coin,48,189.5,458,20,7,8,1,FALSE,41.6667,14.5833,16.6667,2.0833
4,213,BFern_coin,49,179,458,20,7,8,1,FALSE,40.8163,14.2857,16.3265,2.0408
4,223,BFern_coin,50,273.5,458,21,7,9,1,FALSE,42,14,18,2
4,236,BFern_coin,51,273.5,458,22,8,9,1,FALSE,43.1373,15.6863,17.6471,1.9608
4,246,BFern_coin,52,137,458,23,8,9,1,FALSE,44.2308,15.3846,17.3077,1.9231
4,256,BFern_coin,53,25,458,24,8,9,1,FALSE,45.283,15.0943,16.9811,1.8868
4,258,BFern_coin,54,42.5,458,24,9,10,1,FALSE,44.4444,16.6667,18.5185,1.8519
4,270,BFern_coin,55,60,458,25,10,11,1,TRUE,45.4545,18.1818,20,1.8182
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,402,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,368,283,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,5,406.5,80,1,0,0,0,FALSE,20,0,0,0
1,10,BFern_coin,6,567.5,171,1,0,0,0,FALSE,16.6667,0,0,0
1,20,BFern_coin,7,511.5,251.5,2,0,0,0,FALSE,28.5714,0,0,0
1,20,BFern_coin,8,455.5,437,2,0,0,0,FALSE,25,0,0,0
1,20,BFern_coin,9,368,447.5,2,0,0,0,FALSE,22.2222,0,0,0
1,21,BFern_coin,10,312,447.5,2,1,1,0,FALSE,20,10,10,0
1,21,BFern_coin,11,305,409,2,1,1,0,FALSE,18.1818,9.0909,9.0909,0
1,31,BFern_coin,12,434.5,409,3,1,1,0,FALSE,25,8.3333,8.3333,0
1,41,BFern_coin,13,599,409,4,1,1,0,FALSE,30.7692,7.6923,7.6923,0
1,41,BFern_coin,14,364.5,409,4,1,1,0,FALSE,28.5714,7.1429,7.1429,0
1,41,BFern_coin,15,123,458,4,1,1,0,FALSE,26.6667,6.6667,6.6667,0
2,51,BFern_coin,16,175.5,475.5,5,1,1,0,FALSE,31.25,6.25,6.25,0
2,51,BFern_coin,17,417,475.5,5,1,1,0,FALSE,29.4118,5.8824,5.8824,0
2,51,BFern_coin,18,515,339,5,1,1,0,FALSE,27.7778,5.5556,5.5556,0
2,51,BFern_coin,19,676,398.5,5,1,1,0,FALSE,26.3158,5.2632,5.2632,0
2,61,BFern_coin,20,665.5,363.5,6,1,1,0,FALSE,30,5,5,0
2,71,BFern_coin,21,634,353,7,1,1,0,FALSE,33.3333,4.7619,4.7619,0
2,71,BFern_coin,22,574.5,367,7,1,1,0,FALSE,31.8182,4.5455,4.5455,0
2,71,BFern_coin,23,515,367,7,1,1,0,FALSE,30.4348,4.3478,4.3478,0
2,91,BFern_coin,24,357.5,307.5,9,1,1,0,FALSE,37.5,4.1667,4.1667,0
2,91,BFern_coin,25,490.5,265.5,9,1,1,0,FALSE,36,4,4,0
2,91,BFern_coin,26,609.5,356.5,9,1,1,0,FALSE,34.6154,3.8462,3.8462,0
2,111,BFern_coin,27,588.5,370.5,11,1,1,0,FALSE,40.7407,3.7037,3.7037,0
2,111,BFern_coin,28,634,318,11,1,1,0,FALSE,39.2857,3.5714,3.5714,0
2,111,BFern_coin,29,466,272.5,11,1,1,0,FALSE,37.931,3.4483,3.4483,0
2,111,BFern_coin,30,301.5,328.5,11,1,1,0,FALSE,36.6667,3.3333,3.3333,0
3,111,BFern_coin,31,301.5,328.5,11,1,1,0,FALSE,35.4839,3.2258,3.2258,0
3,111,BFern_coin,32,207,328.5,11,1,1,0,FALSE,34.375,3.125,3.125,0
3,121,BFern_coin,33,277,360,12,1,1,0,FALSE,36.3636,3.0303,3.0303,0
3,121,BFern_coin,34,277,514,12,1,1,0,FALSE,35.2941,2.9412,2.9412,0
3,123,BFern_coin,35,319,514,12,2,2,0,FALSE,34.2857,5.7143,5.7143,0
3,134,BFern_coin,36,427.5,514,13,3,3,0,FALSE,36.1111,8.3333,8.3333,0
3,134,BFern_coin,37,494,514,13,3,3,0,FALSE,35.1351,8.1081,8.1081,0
3,144,BFern_coin,38,448.5,514,14,3,3,0,FALSE,36.8421,7.8947,7.8947,0
3,164,BFern_coin,39,256,514,16,3,3,0,FALSE,41.0256,7.6923,7.6923,0
3,164,BFern_coin,40,280.5,514,16,3,3,0,FALSE,40,7.5,7.5,0
3,164,BFern_coin,41,280.5,514,16,3,3,0,FALSE,39.0244,7.3171,7.3171,0
3,174,BFern_coin,42,280.5,482.5,17,3,3,0,FALSE,40.4762,7.1429,7.1429,0
3,187,BFern_coin,43,203.5,482.5,18,4,4,0,FALSE,41.8605,9.3023,9.3023,0
3,187,BFern_coin,44,172,482.5,18,4,4,0,FALSE,40.9091,9.0909,9.0909,0
4,188,BFern_coin,45,214,433.5,18,5,5,0,FALSE,40,11.1111,11.1111,0
4,208,BFern_coin,46,70.5,349.5,20,5,5,0,FALSE,43.4783,10.8696,10.8696,0
4,208,BFern_coin,47,91.5,318,20,5,5,0,FALSE,42.5532,10.6383,10.6383,0
4,218,BFern_coin,48,214,304,21,5,5,0,FALSE,43.75,10.4167,10.4167,0
4,218,BFern_coin,49,161.5,430,21,5,5,0,FALSE,42.8571,10.2041,10.2041,0
4,228,BFern_coin,50,63.5,430,22,5,5,0,FALSE,44,10,10,0
4,228,BFern_coin,51,182.5,430,22,5,5,0,FALSE,43.1373,9.8039,9.8039,0
4,232,BFern_coin,52,39,430,22,6,6,0,FALSE,42.3077,11.5385,11.5385,0
4,232,BFern_coin,53,259.5,430,22,6,6,0,FALSE,41.5094,11.3208,11.3208,0
4,242,BFern_coin,54,263,458,23,6,6,0,FALSE,42.5926,11.1111,11.1111,0
4,246,BFern_coin,55,217.5,524.5,23,7,7,0,FALSE,41.8182,12.7273,12.7273,0
4,266,BFern_coin,56,203.5,524.5,25,7,7,0,FALSE,44.6429,12.5,12.5,0
4,276,BFern_coin,57,256,524.5,26,7,7,0,FALSE,45.614,12.2807,12.2807,0
4,278,BFern_coin,58,347,524.5,26,8,9,0,FALSE,44.8276,13.7931,15.5172,0
4,288,BFern_coin,59,273.5,524.5,27,8,9,1,FALSE,45.7627,13.5593,15.2542,1.6949
5,298,BFern_coin,60,273.5,524.5,28,8,9,1,FALSE,46.6667,13.3333,15,1.6667
5,308,BFern_coin,61,375,524.5,29,8,9,1,FALSE,47.541,13.1148,14.7541,1.6393
5,328,BFern_coin,62,287.5,524.5,31,8,9,1,FALSE,50,12.9032,14.5161,1.6129
5,338,BFern_coin,63,294.5,524.5,32,8,9,1,FALSE,50.7937,12.6984,14.2857,1.5873
5,338,BFern_coin,64,196.5,524.5,32,8,9,1,FALSE,50,12.5,14.0625,1.5625
5,340,BFern_coin,65,270,524.5,32,9,10,1,FALSE,49.2308,13.8462,15.3846,1.5385
5,342,BFern_coin,66,413.5,524.5,32,10,11,1,FALSE,48.4848,15.1515,16.6667,1.5152
5,376,BFern_coin,67,333,524.5,35,11,13,1,FALSE,52.2388,16.4179,19.403,1.4925
5,379,BFern_coin,68,382,524.5,35,12,13,1,FALSE,51.4706,17.6471,19.1176,1.4706
5,379,BFern_coin,69,364.5,524.5,35,12,13,1,FALSE,50.7246,17.3913,18.8406,1.4493
5,389,BFern_coin,70,343.5,524.5,36,12,14,1,FALSE,51.4286,17.1429,20,1.4286
5,394,BFern_coin,71,389,524.5,36,14,15,1,FALSE,50.7042,19.7183,21.1268,1.4085
5,397,BFern_coin,72,431,524.5,36,15,17,1,FALSE,50,20.8333,23.6111,1.3889
5,417,BFern_coin,73,277,524.5,38,15,17,1,FALSE,52.0548,20.5479,23.2877,1.3699
6,417,BFern_coin,74,364.5,524.5,38,15,17,2,FALSE,51.3514,20.2703,22.973,2.7027
6,432,BFern_coin,75,340,524.5,39,16,18,2,FALSE,52,21.3333,24,2.6667
6,458,BFern_coin,76,305,524.5,41,17,20,2,FALSE,53.9474,22.3684,26.3158,2.6316
6,470,BFern_coin,77,263,524.5,42,18,20,2,FALSE,54.5455,23.3766,25.974,2.5974
6,480,BFern_coin,78,308.5,524.5,43,18,20,2,FALSE,55.1282,23.0769,25.641,2.5641
6,480,BFern_coin,79,280.5,524.5,43,18,20,2,FALSE,54.4304,22.7848,25.3165,2.5316
6,490,BFern_coin,80,238.5,524.5,44,18,21,2,FALSE,55,22.5,26.25,2.5
6,500,BFern_coin,81,196.5,524.5,44,22,25,2,TRUE,54.321,27.1605,30.8642,2.4691
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,368,458,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,490.5,451,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,6,490.5,536,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,7,490.5,536,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,8,490.5,536,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,9,490.5,536,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,10,490.5,536,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,11,319,536,0,0,0,0,FALSE,0,0,0,0
1,1,BFern_coin,12,301.5,536,0,1,1,0,FALSE,0,8.3333,8.3333,0
1,11,BFern_coin,13,301.5,536,1,1,1,0,FALSE,7.6923,7.6923,7.6923,0
1,11,BFern_coin,14,508,536,1,1,1,0,FALSE,7.1429,7.1429,7.1429,0
1,21,BFern_coin,15,634,536,2,1,1,0,FALSE,13.3333,6.6667,6.6667,0
2,31,BFern_coin,16,553.5,511.5,3,1,1,0,FALSE,18.75,6.25,6.25,0
2,31,BFern_coin,17,410,511.5,3,1,1,0,FALSE,17.6471,5.8824,5.8824,0
2,31,BFern_coin,18,399.5,511.5,3,1,1,0,FALSE,16.6667,5.5556,5.5556,0
2,31,BFern_coin,19,161.5,511.5,3,1,1,0,FALSE,15.7895,5.2632,5.2632,0
2,41,BFern_coin,20,70.5,511.5,4,1,1,0,FALSE,20,5,5,0
2,43,BFern_coin,21,70.5,511.5,4,2,2,0,TRUE,19.0476,9.5238,9.5238,0
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,368,423,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,368,423,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,6,368,423,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,7,368,423,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,8,368,475.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,9,476.5,475.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,10,700.5,475.5,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,11,637.5,353,1,0,0,0,FALSE,9.0909,0,0,0
1,10,BFern_coin,12,515,311,1,0,0,0,FALSE,8.3333,0,0,0
1,20,BFern_coin,13,459,416,2,0,0,0,FALSE,15.3846,0,0,0
1,20,BFern_coin,14,217.5,433.5,2,0,0,0,FALSE,14.2857,0,0,0
1,30,BFern_coin,15,147.5,486,3,0,0,0,FALSE,20,0,0,0
2,30,BFern_coin,16,322.5,486,3,0,0,0,FALSE,18.75,0,0,0
2,30,BFern_coin,17,494,430,3,0,0,0,FALSE,17.6471,0,0,0
2,40,BFern_coin,18,494,451,4,0,0,0,FALSE,22.2222,0,0,0
2,40,BFern_coin,19,284,479,4,0,0,0,FALSE,21.0526,0,0,0
2,50,BFern_coin,20,231.5,479,5,0,0,0,FALSE,25,0,0,0
2,60,BFern_coin,21,116,536,6,0,0,0,FALSE,28.5714,0,0,0
2,60,BFern_coin,22,98.5,532.5,6,0,0,0,FALSE,27.2727,0,0,0
2,60,BFern_coin,23,98.5,294.5,6,0,0,0,FALSE,26.087,0,0,0
2,70,BFern_coin,24,256,280.5,7,0,0,0,FALSE,29.1667,0,0,0
2,70,BFern_coin,25,326,455.5,7,0,0,0,FALSE,28,0,0,0
2,70,BFern_coin,26,371.5,536,7,0,0,0,FALSE,26.9231,0,0,0
2,70,BFern_coin,27,480,536,7,0,0,0,FALSE,25.9259,0,0,0
2,80,BFern_coin,28,483.5,536,8,0,0,0,FALSE,28.5714,0,0,0
2,90,BFern_coin,29,403,536,9,0,0,0,FALSE,31.0345,0,0,0
2,90,BFern_coin,30,193,536,9,0,0,0,FALSE,30,0,0,0
3,100,BFern_coin,31,193,536,10,0,0,0,FALSE,32.2581,0,0,0
3,110,BFern_coin,32,193,536,11,0,0,0,FALSE,34.375,0,0,0
3,110,BFern_coin,33,193,536,11,0,0,0,FALSE,33.3333,0,0,0
3,110,BFern_coin,34,193,431,11,0,0,0,FALSE,32.3529,0,0,0
3,110,BFern_coin,35,277,389,11,0,0,0,FALSE,31.4286,0,0,0
3,110,BFern_coin,36,336.5,389,11,0,0,0,FALSE,30.5556,0,0,0
3,130,BFern_coin,37,452,389,13,0,0,0,FALSE,35.1351,0,0,0
3,130,BFern_coin,38,452,522,13,0,1,0,FALSE,34.2105,0,2.6316,0
3,133,BFern_coin,39,424,522,13,1,1,0,FALSE,33.3333,2.5641,2.5641,0
3,133,BFern_coin,40,329.5,483.5,13,1,1,0,FALSE,32.5,2.5,2.5,0
3,133,BFern_coin,41,137,483.5,13,1,1,0,FALSE,31.7073,2.439,2.439,0
3,146,BFern_coin,42,123,396,14,2,2,0,FALSE,33.3333,4.7619,4.7619,0
3,146,BFern_coin,43,189.5,434.5,14,2,2,0,TRUE,32.5581,4.6512,4.6512,0
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,256,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,18,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,6,18,297,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,7,182.5,234,1,0,0,0,FALSE,14.2857,0,0,0
1,10,BFern_coin,8,287.5,307.5,1,0,0,0,FALSE,12.5,0,0,0
1,10,BFern_coin,9,319,160.5,1,0,0,0,FALSE,11.1111,0,0,0
1,30,BFern_coin,10,487,195.5,3,0,0,0,FALSE,30,0,0,0
1,30,BFern_coin,11,350.5,195.5,3,0,0,0,FALSE,27.2727,0,0,0
1,40,BFern_coin,12,186,195.5,4,0,0,0,FALSE,33.3333,0,0,0
1,40,BFern_coin,13,399.5,195.5,4,0,0,0,FALSE,30.7692,0,0,0
1,40,BFern_coin,14,399.5,237.5,4,0,0,0,FALSE,28.5714,0,0,0
1,41,BFern_coin,15,291,237.5,4,1,1,0,FALSE,26.6667,6.6667,6.6667,0
2,41,BFern_coin,16,123,237.5,4,1,1,0,FALSE,25,6.25,6.25,0
2,51,BFern_coin,17,207,216.5,5,1,1,0,FALSE,29.4118,5.8824,5.8824,0
2,51,BFern_coin,18,375,311,5,1,1,0,FALSE,27.7778,5.5556,5.5556,0
2,61,BFern_coin,19,410,328.5,6,1,1,0,FALSE,31.5789,5.2632,5.2632,0
2,61,BFern_coin,20,214,405.5,6,1,1,0,FALSE,30,5,5,0
2,71,BFern_coin,21,112.5,405.5,7,1,1,0,FALSE,33.3333,4.7619,4.7619,0
2,81,BFern_coin,22,112.5,255,8,1,1,0,FALSE,36.3636,4.5455,4.5455,0
2,81,BFern_coin,23,210.5,237.5,8,1,1,0,FALSE,34.7826,4.3478,4.3478,0
2,81,BFern_coin,24,406.5,237.5,8,1,1,0,FALSE,33.3333,4.1667,4.1667,0
2,81,BFern_coin,25,525.5,276,8,1,1,0,FALSE,32,4,4,0
2,81,BFern_coin,26,588.5,384.5,8,1,1,0,FALSE,30.7692,3.8462,3.8462,0
2,85,BFern_coin,27,501,384.5,8,3,3,0,FALSE,29.6296,11.1111,11.1111,0
2,95,BFern_coin,28,525.5,363.5,9,3,3,0,FALSE,32.1429,10.7143,10.7143,0
2,105,BFern_coin,29,665.5,419.5,10,3,3,0,FALSE,34.4828,10.3448,10.3448,0
2,105,BFern_coin,30,571,472,10,3,3,0,FALSE,33.3333,10,10,0
3,115,BFern_coin,31,672.5,398.5,11,3,3,0,FALSE,35.4839,9.6774,9.6774,0
3,115,BFern_coin,32,501,398.5,11,3,3,0,FALSE,34.375,9.375,9.375,0
3,135,BFern_coin,33,585,398.5,13,3,3,0,FALSE,39.3939,9.0909,9.0909,0
3,135,BFern_coin,34,574.5,398.5,13,3,3,0,FALSE,38.2353,8.8235,8.8235,0
3,135,BFern_coin,35,424,398.5,13,3,3,0,FALSE,37.1429,8.5714,8.5714,0
3,155,BFern_coin,36,305,328.5,15,3,3,0,FALSE,41.6667,8.3333,8.3333,0
3,158,BFern_coin,37,256,405.5,15,4,4,0,FALSE,40.5405,10.8108,10.8108,0
3,178,BFern_coin,38,329.5,388,17,4,4,0,FALSE,44.7368,10.5263,10.5263,0
3,178,BFern_coin,39,270,503.5,17,4,4,0,FALSE,43.5897,10.2564,10.2564,0
3,188,BFern_coin,40,63.5,472,18,4,4,0,FALSE,45,10,10,0
3,188,BFern_coin,41,63.5,255,18,4,4,0,FALSE,43.9024,9.7561,9.7561,0
3,188,BFern_coin,42,154.5,227,18,4,4,0,FALSE,42.8571,9.5238,9.5238,0
3,211,BFern_coin,43,284,227,20,5,5,0,FALSE,46.5116,11.6279,11.6279,0
3,221,BFern_coin,44,452,314.5,21,5,5,0,FALSE,47.7273,11.3636,11.3636,0
4,234,BFern_coin,45,564,447.5,22,6,6,0,FALSE,48.8889,13.3333,13.3333,0
4,244,BFern_coin,46,564,447.5,23,6,6,0,FALSE,50,13.0435,13.0435,0
4,254,BFern_coin,47,518.5,447.5,24,6,6,0,FALSE,51.0638,12.766,12.766,0
4,264,BFern_coin,48,511.5,447.5,25,6,6,0,FALSE,52.0833,12.5,12.5,0
4,264,BFern_coin,49,333,447.5,25,6,6,0,FALSE,51.0204,12.2449,12.2449,0
4,278,BFern_coin,50,116,447.5,26,7,7,0,FALSE,52,14,14,0
4,278,BFern_coin,51,116,447.5,26,7,7,0,FALSE,50.9804,13.7255,13.7255,0
4,291,BFern_coin,52,130,447.5,27,8,8,0,FALSE,51.9231,15.3846,15.3846,0
4,304,BFern_coin,53,119.5,447.5,28,9,9,0,FALSE,52.8302,16.9811,16.9811,0
4,304,BFern_coin,54,168.5,447.5,28,9,10,0,FALSE,51.8519,16.6667,18.5185,0
4,308,BFern_coin,55,130,447.5,28,10,10,0,FALSE,50.9091,18.1818,18.1818,0
4,308,BFern_coin,56,252.5,447.5,28,10,10,0,FALSE,50,17.8571,17.8571,0
4,308,BFern_coin,57,312,447.5,28,10,10,0,FALSE,49.1228,17.5439,17.5439,0
4,308,BFern_coin,58,133.5,447.5,28,10,10,0,FALSE,48.2759,17.2414,17.2414,0
4,315,BFern_coin,59,179,447.5,28,12,12,0,FALSE,47.4576,20.339,20.339,0
5,325,BFern_coin,60,84.5,402,29,12,12,0,FALSE,48.3333,20,20,0
5,325,BFern_coin,61,3.5,300.5,29,12,12,0,FALSE,47.541,19.6721,19.6721,0
5,335,BFern_coin,62,143.5,300.5,30,12,12,0,FALSE,48.3871,19.3548,19.3548,0
5,345,BFern_coin,63,304.5,314.5,31,12,12,0,TRUE,49.2063,19.0476,19.0476,0
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,368,465,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,6,368,437,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,7,462.5,437,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,8,511.5,437,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,9,669,384.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,10,609.5,360,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,11,609.5,272.5,1,0,0,0,FALSE,9.0909,0,0,0
1,10,BFern_coin,12,529,307.5,1,0,0,0,FALSE,8.3333,0,0,0
1,10,BFern_coin,13,424,332,1,0,0,0,FALSE,7.6923,0,0,0
1,20,BFern_coin,14,273.5,374,2,0,0,0,FALSE,14.2857,0,0,0
1,20,BFern_coin,15,273.5,286.5,2,0,0,0,FALSE,13.3333,0,0,0
2,30,BFern_coin,16,280.5,216.5,3,0,0,0,FALSE,18.75,0,0,0
2,30,BFern_coin,17,413.5,311,3,0,0,0,FALSE,17.6471,0,0,0
2,30,BFern_coin,18,315.5,447.5,3,0,0,0,FALSE,16.6667,0,0,0
2,30,BFern_coin,19,256,447.5,3,0,0,0,FALSE,15.7895,0,0,0
2,30,BFern_coin,20,154.5,402,3,0,0,0,FALSE,15,0,0,0
2,30,BFern_coin,21,154.5,265.5,3,0,0,0,FALSE,14.2857,0,0,0
2,40,BFern_coin,22,112.5,353,4,0,0,0,FALSE,18.1818,0,0,0
2,50,BFern_coin,23,168.5,353,5,0,0,0,FALSE,21.7391,0,0,0
2,51,BFern_coin,24,42.5,353,5,1,1,0,FALSE,20.8333,4.1667,4.1667,0
2,71,BFern_coin,25,84.5,248,7,1,1,0,FALSE,28,4,4,0
2,71,BFern_coin,26,147.5,377.5,7,1,1,0,FALSE,26.9231,3.8462,3.8462,0
2,71,BFern_coin,27,189.5,325,7,1,1,0,FALSE,25.9259,3.7037,3.7037,0
2,81,BFern_coin,28,350.5,325,8,1,1,0,FALSE,28.5714,3.5714,3.5714,0
2,91,BFern_coin,29,564,325,9,1,1,0,FALSE,31.0345,3.4483,3.4483,0
2,101,BFern_coin,30,602.5,199,10,1,1,0,FALSE,33.3333,3.3333,3.3333,0
3,111,BFern_coin,31,553.5,185,11,1,1,0,FALSE,35.4839,3.2258,3.2258,0
3,114,BFern_coin,32,623.5,220,11,2,2,0,FALSE,34.375,6.25,6.25,0
3,114,BFern_coin,33,690,325,11,2,2,0,FALSE,33.3333,6.0606,6.0606,0
3,114,BFern_coin,34,736,325,11,2,2,0,FALSE,32.3529,5.8824,5.8824,0
3,124,BFern_coin,35,736,314.5,12,2,2,0,FALSE,34.2857,5.7143,5.7143,0
3,124,BFern_coin,36,613.5,433.5,12,2,2,0,FALSE,33.3333,5.5556,5.5556,0
3,134,BFern_coin,37,459.5,500,13,2,2,0,FALSE,35.1351,5.4054,5.4054,0
3,134,BFern_coin,38,459.5,500,13,2,2,0,FALSE,34.2105,5.2632,5.2632,0
3,144,BFern_coin,39,358,409,14,2,2,0,FALSE,35.8974,5.1282,5.1282,0
3,144,BFern_coin,40,445.5,479,14,2,2,0,FALSE,35,5,5,0
3,154,BFern_coin,41,428,479,15,2,2,0,FALSE,36.5854,4.878,4.878,0
3,154,BFern_coin,42,302,395,15,2,2,0,FALSE,35.7143,4.7619,4.7619,0
3,154,BFern_coin,43,186.5,311,15,2,2,0,FALSE,34.8837,4.6512,4.6512,0
3,174,BFern_coin,44,113,377.5,17,2,2,0,FALSE,38.6364,4.5455,4.5455,0
4,174,BFern_coin,45,204,384.5,17,2,2,0,FALSE,37.7778,4.4444,4.4444,0
4,174,BFern_coin,46,18.5,300.5,17,2,2,0,FALSE,36.9565,4.3478,4.3478,0
4,174,BFern_coin,47,74.5,293.5,17,2,2,0,FALSE,36.1702,4.2553,4.2553,0
4,174,BFern_coin,48,46.5,293.5,17,2,2,0,FALSE,35.4167,4.1667,4.1667,0
4,174,BFern_coin,49,155,293.5,17,2,2,0,FALSE,34.6939,4.0816,4.0816,0
4,186,BFern_coin,50,22,370.5,18,3,3,0,FALSE,36,6,6,0
4,200,BFern_coin,51,81.5,370.5,19,4,4,0,FALSE,37.2549,7.8431,7.8431,0
4,202,BFern_coin,52,116.5,370.5,19,5,5,0,FALSE,36.5385,9.6154,9.6154,0
4,212,BFern_coin,53,197,370.5,20,5,5,0,FALSE,37.7358,9.434,9.434,0
4,222,BFern_coin,54,316,370.5,21,5,5,0,FALSE,38.8889,9.2593,9.2593,0
4,232,BFern_coin,55,305.5,370.5,22,5,5,0,FALSE,40,9.0909,9.0909,0
4,242,BFern_coin,56,204,370.5,23,5,5,0,FALSE,41.0714,8.9286,8.9286,0
4,252,BFern_coin,57,18.5,370.5,24,5,5,0,FALSE,42.1053,8.7719,8.7719,0
4,252,BFern_coin,58,0,370.5,24,5,5,0,FALSE,41.3793,8.6207,8.6207,0
4,262,BFern_coin,59,77,339,25,5,5,0,FALSE,42.3729,8.4746,8.4746,0
5,282,BFern_coin,60,10.5,314.5,27,5,5,0,TRUE,45,8.3333,8.3333,0
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,6,291,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,7,259.5,367,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,8,406.5,367,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,9,392.5,321.5,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,10,245.5,244.5,1,0,0,0,FALSE,10,0,0,0
1,20,BFern_coin,11,298,136,2,0,0,0,FALSE,18.1818,0,0,0
1,20,BFern_coin,12,375,237.5,2,0,0,0,FALSE,16.6667,0,0,0
1,20,BFern_coin,13,532.5,300.5,2,0,0,0,FALSE,15.3846,0,0,0
1,30,BFern_coin,14,676,332,3,0,0,0,FALSE,21.4286,0,0,0
1,30,BFern_coin,15,497.5,332,3,0,0,0,FALSE,20,0,0,0
2,30,BFern_coin,16,256,332,3,0,0,0,FALSE,18.75,0,0,0
2,30,BFern_coin,17,109,332,3,0,0,0,FALSE,17.6471,0,0,0
2,40,BFern_coin,18,109,325,4,0,0,0,FALSE,22.2222,0,0,0
2,40,BFern_coin,19,228,458,4,0,0,0,FALSE,21.0526,0,0,0
2,40,BFern_coin,20,385.5,412.5,4,0,0,0,FALSE,20,0,0,0
2,50,BFern_coin,21,270,332,5,0,0,0,FALSE,23.8095,0,0,0
2,60,BFern_coin,22,361,188.5,6,0,0,0,FALSE,27.2727,0,0,0
